split_id,iteration,is_lookahead,parent_v1x,parent_v1y,parent_v2x,parent_v2y,parent_v3x,parent_v3y,split_src_x,split_src_y,split_tgt_x,split_tgt_y,child1_v1x,child1_v1y,child1_v2x,child1_v2y,child1_v3x,child1_v3y,child2_v1x,child2_v1y,child2_v2x,child2_v2y,child2_v3x,child2_v3y
1620,2243,0,-96.6424,42.1027,-96.6574,42.0901,-96.6788,42.0682,-96.6574,42.0901,-96.6557,42.0901,-96.6574,42.0901,-96.6788,42.0682,-96.6557,42.0901,-96.6574,42.0901,-96.6557,42.0901,-96.6424,42.1027
1621,2244,1,-96.6788,42.0682,-96.647,42.1007,-96.6477,42.1003,-96.647,42.1007,-96.6577,42.0901,-96.647,42.1007,-96.6477,42.1003,-96.6577,42.0901,-96.647,42.1007,-96.6577,42.0901,-96.6788,42.0682
1622,2245,1,-96.6788,42.0682,-96.6477,42.1003,-96.6485,42.1,-96.6477,42.1003,-96.658,42.0901,-96.6477,42.1003,-96.6485,42.1,-96.658,42.0901,-96.6477,42.1003,-96.658,42.0901,-96.6788,42.0682
1623,2247,0,-96.6485,42.1,-96.659,42.0901,-96.6788,42.0682,-96.659,42.0901,-96.658,42.0901,-96.659,42.0901,-96.6788,42.0682,-96.658,42.0901,-96.659,42.0901,-96.658,42.0901,-96.6485,42.1
1624,2249,0,-96.6511,42.0989,-96.6604,42.0901,-96.6788,42.0682,-96.6604,42.0901,-96.659,42.0901,-96.6604,42.0901,-96.6788,42.0682,-96.659,42.0901,-96.6604,42.0901,-96.659,42.0901,-96.6511,42.0989
1625,2251,0,-96.6543,42.0975,-96.6627,42.0901,-96.6788,42.0682,-96.6627,42.0901,-96.6604,42.0901,-96.6627,42.0901,-96.6788,42.0682,-96.6604,42.0901,-96.6627,42.0901,-96.6604,42.0901,-96.6543,42.0975
1626,2253,0,-96.6587,42.0955,-96.665,42.0901,-96.6788,42.0682,-96.665,42.0901,-96.6627,42.0901,-96.665,42.0901,-96.6788,42.0682,-96.6627,42.0901,-96.665,42.0901,-96.6627,42.0901,-96.6587,42.0955
1627,2255,0,-96.6628,42.0937,-96.6692,42.0901,-96.6788,42.0682,-96.6692,42.0901,-96.665,42.0901,-96.6692,42.0901,-96.6788,42.0682,-96.665,42.0901,-96.6692,42.0901,-96.665,42.0901,-96.6628,42.0937
1628,2257,1,-96.6788,42.0682,-96.6707,42.0902,-96.7631,42.0494,-96.6788,42.0682,-96.6709,42.0901,-96.6788,42.0682,-96.6707,42.0902,-96.6709,42.0901,-96.6788,42.0682,-96.6709,42.0901,-96.7631,42.0494
1629,2259,0,-96.5568,42.1405,-96.6182,42.0901,-96.6301,42.0791,-96.6182,42.0901,-96.617,42.0901,-96.6182,42.0901,-96.6301,42.0791,-96.617,42.0901,-96.6182,42.0901,-96.617,42.0901,-96.5568,42.1405
1630,2261,0,-96.5761,42.1291,-96.62,42.0901,-96.6301,42.0791,-96.62,42.0901,-96.6182,42.0901,-96.62,42.0901,-96.6301,42.0791,-96.6182,42.0901,-96.62,42.0901,-96.6182,42.0901,-96.5761,42.1291
1631,2263,0,-96.5939,42.1185,-96.6212,42.0901,-96.6301,42.0791,-96.6212,42.0901,-96.62,42.0901,-96.6212,42.0901,-96.6301,42.0791,-96.62,42.0901,-96.6212,42.0901,-96.62,42.0901,-96.5939,42.1185
1632,2265,0,-96.602,42.1137,-96.6217,42.0901,-96.6301,42.0791,-96.6217,42.0901,-96.6212,42.0901,-96.6217,42.0901,-96.6301,42.0791,-96.6212,42.0901,-96.6217,42.0901,-96.6212,42.0901,-96.602,42.1137
1633,2267,0,-96.605,42.112,-96.6224,42.0901,-96.6301,42.0791,-96.6224,42.0901,-96.6217,42.0901,-96.6224,42.0901,-96.6301,42.0791,-96.6217,42.0901,-96.6224,42.0901,-96.6217,42.0901,-96.605,42.112
1634,2269,0,-96.6087,42.1097,-96.6231,42.0901,-96.6301,42.0791,-96.6231,42.0901,-96.6224,42.0901,-96.6231,42.0901,-96.6301,42.0791,-96.6224,42.0901,-96.6231,42.0901,-96.6224,42.0901,-96.6087,42.1097
1635,2271,0,-96.6116,42.108,-96.6238,42.0901,-96.6301,42.0791,-96.6238,42.0901,-96.6231,42.0901,-96.6238,42.0901,-96.6301,42.0791,-96.6231,42.0901,-96.6238,42.0901,-96.6231,42.0901,-96.6116,42.108
1636,2272,1,-96.6301,42.0791,-96.6147,42.1062,-96.6161,42.1054,-96.6147,42.1062,-96.6242,42.0901,-96.6147,42.1062,-96.6161,42.1054,-96.6242,42.0901,-96.6147,42.1062,-96.6242,42.0901,-96.6301,42.0791
1637,2273,1,-96.6301,42.0791,-96.6161,42.1054,-96.6186,42.1039,-96.6161,42.1054,-96.625,42.0901,-96.6161,42.1054,-96.6186,42.1039,-96.625,42.0901,-96.6161,42.1054,-96.625,42.0901,-96.6301,42.0791
1638,2275,0,-96.6186,42.1039,-96.6267,42.0901,-96.6301,42.0791,-96.6267,42.0901,-96.625,42.0901,-96.6267,42.0901,-96.6301,42.0791,-96.625,42.0901,-96.6267,42.0901,-96.625,42.0901,-96.6186,42.1039
1639,2277,0,-96.6233,42.1011,-96.6288,42.0901,-96.6301,42.0791,-96.6288,42.0901,-96.6267,42.0901,-96.6288,42.0901,-96.6301,42.0791,-96.6267,42.0901,-96.6288,42.0901,-96.6267,42.0901,-96.6233,42.1011
1640,2279,0,-96.6277,42.0985,-96.6309,42.0901,-96.6301,42.0791,-96.6309,42.0901,-96.6288,42.0901,-96.6309,42.0901,-96.6301,42.0791,-96.6288,42.0901,-96.6309,42.0901,-96.6288,42.0901,-96.6277,42.0985
1641,2281,0,-96.6313,42.0964,-96.633,42.0901,-96.6301,42.0791,-96.633,42.0901,-96.6309,42.0901,-96.633,42.0901,-96.6301,42.0791,-96.6309,42.0901,-96.633,42.0901,-96.6309,42.0901,-96.6313,42.0964
1642,2283,0,-96.6343,42.0946,-96.6357,42.0901,-96.6301,42.0791,-96.6357,42.0901,-96.633,42.0901,-96.6357,42.0901,-96.6301,42.0791,-96.633,42.0901,-96.6357,42.0901,-96.633,42.0901,-96.6343,42.0946
1643,2285,0,-96.6371,42.0929,-96.6365,42.0901,-96.6301,42.0791,-96.6365,42.0901,-96.6357,42.0901,-96.6365,42.0901,-96.6301,42.0791,-96.6357,42.0901,-96.6365,42.0901,-96.6357,42.0901,-96.6371,42.0929
1644,2287,0,-96.6379,42.0925,-96.638,42.0901,-96.6301,42.0791,-96.638,42.0901,-96.6365,42.0901,-96.638,42.0901,-96.6301,42.0791,-96.6365,42.0901,-96.638,42.0901,-96.6365,42.0901,-96.6379,42.0925
1645,2288,1,-96.6301,42.0791,-96.6392,42.0917,-96.6407,42.0908,-96.6407,42.0908,-96.638,42.0901,-96.6407,42.0908,-96.6301,42.0791,-96.638,42.0901,-96.6407,42.0908,-96.638,42.0901,-96.6392,42.0917
1646,2289,1,-96.6301,42.0791,-96.6407,42.0908,-96.6788,42.0682,-96.6301,42.0791,-96.6419,42.0901,-96.6301,42.0791,-96.6407,42.0908,-96.6419,42.0901,-96.6301,42.0791,-96.6419,42.0901,-96.6788,42.0682
1647,2291,0,-96.5568,42.1405,-96.6019,42.09,-96.6062,42.0844,-96.6019,42.09,-96.6013,42.09,-96.6019,42.09,-96.6062,42.0844,-96.6013,42.09,-96.6019,42.09,-96.6013,42.09,-96.5568,42.1405
1648,2295,0,-96.5766,42.1239,-96.604,42.0901,-96.6062,42.0844,-96.604,42.0901,-96.602,42.09,-96.604,42.0901,-96.6062,42.0844,-96.602,42.09,-96.604,42.0901,-96.602,42.09,-96.5766,42.1239
1649,2297,0,-96.5974,42.1065,-96.6049,42.0901,-96.6062,42.0844,-96.6049,42.0901,-96.604,42.0901,-96.6049,42.0901,-96.6062,42.0844,-96.604,42.0901,-96.6049,42.0901,-96.604,42.0901,-96.5974,42.1065
1650,2299,0,-96.602,42.1026,-96.6054,42.0901,-96.6062,42.0844,-96.6054,42.0901,-96.6049,42.0901,-96.6054,42.0901,-96.6062,42.0844,-96.6049,42.0901,-96.6054,42.0901,-96.6049,42.0901,-96.602,42.1026
1651,2301,0,-96.6036,42.1013,-96.6059,42.09,-96.6062,42.0844,-96.6059,42.09,-96.6054,42.0901,-96.6059,42.09,-96.6062,42.0844,-96.6054,42.0901,-96.6059,42.09,-96.6054,42.0901,-96.6036,42.1013
1652,2303,0,-96.6053,42.0999,-96.6066,42.0901,-96.6062,42.0844,-96.6066,42.0901,-96.6059,42.09,-96.6066,42.0901,-96.6062,42.0844,-96.6059,42.09,-96.6066,42.0901,-96.6059,42.09,-96.6053,42.0999
1653,2304,1,-96.6111,42.095,-96.6062,42.0844,-96.6066,42.09,-96.6066,42.09,-96.6088,42.0901,-96.6066,42.09,-96.6111,42.095,-96.6088,42.0901,-96.6066,42.09,-96.6088,42.0901,-96.6062,42.0844
1654,2307,0,-96.6111,42.095,-96.6093,42.0901,-96.6062,42.0844,-96.6093,42.0901,-96.6088,42.0901,-96.6093,42.0901,-96.6062,42.0844,-96.6088,42.0901,-96.6093,42.0901,-96.6088,42.0901,-96.6111,42.095
1655,2311,0,-96.612,42.0943,-96.6104,42.0901,-96.6062,42.0844,-96.6104,42.0901,-96.6095,42.0901,-96.6104,42.0901,-96.6062,42.0844,-96.6095,42.0901,-96.6104,42.0901,-96.6095,42.0901,-96.612,42.0943
1656,2313,0,-96.6129,42.0935,-96.6114,42.0901,-96.6062,42.0844,-96.6114,42.0901,-96.6104,42.0901,-96.6114,42.0901,-96.6062,42.0844,-96.6104,42.0901,-96.6114,42.0901,-96.6104,42.0901,-96.6129,42.0935
1657,2315,0,-96.6139,42.0927,-96.6123,42.0901,-96.6062,42.0844,-96.6123,42.0901,-96.6114,42.0901,-96.6123,42.0901,-96.6062,42.0844,-96.6114,42.0901,-96.6123,42.0901,-96.6114,42.0901,-96.6139,42.0927
1658,2317,0,-96.6145,42.0922,-96.6137,42.0901,-96.6062,42.0844,-96.6137,42.0901,-96.6123,42.0901,-96.6137,42.0901,-96.6062,42.0844,-96.6123,42.0901,-96.6137,42.0901,-96.6123,42.0901,-96.6145,42.0922
1659,2321,1,-96.6062,42.0844,-96.6167,42.0903,-96.6301,42.0791,-96.6062,42.0844,-96.617,42.0901,-96.6062,42.0844,-96.6167,42.0903,-96.617,42.0901,-96.6062,42.0844,-96.617,42.0901,-96.6301,42.0791
1660,2323,1,-96.6062,42.0844,-96.6007,42.09,-96.5568,42.1405,-96.6007,42.09,-96.6013,42.09,-96.6007,42.09,-96.5568,42.1405,-96.6013,42.09,-96.6007,42.09,-96.6013,42.09,-96.6062,42.0844
1661,2325,1,-96.6054,42.0846,-96.597,42.09,-96.5568,42.1405,-96.597,42.09,-96.6007,42.09,-96.597,42.09,-96.5568,42.1405,-96.6007,42.09,-96.597,42.09,-96.6007,42.09,-96.6054,42.0846
1662,2327,1,-96.6005,42.0857,-96.5959,42.09,-96.5568,42.1405,-96.5959,42.09,-96.597,42.09,-96.5959,42.09,-96.5568,42.1405,-96.597,42.09,-96.5959,42.09,-96.597,42.09,-96.6005,42.0857
1663,2329,1,-96.599,42.0861,-96.5944,42.09,-96.5568,42.1405,-96.5944,42.09,-96.5959,42.09,-96.5944,42.09,-96.5568,42.1405,-96.5959,42.09,-96.5944,42.09,-96.5959,42.09,-96.599,42.0861
1664,2331,1,-96.5966,42.0866,-96.5933,42.09,-96.5568,42.1405,-96.5933,42.09,-96.594,42.09,-96.5933,42.09,-96.5568,42.1405,-96.594,42.09,-96.5933,42.09,-96.594,42.09,-96.5966,42.0866
1665,2333,1,-96.5957,42.0868,-96.5924,42.09,-96.5568,42.1405,-96.5924,42.09,-96.5933,42.09,-96.5924,42.09,-96.5568,42.1405,-96.5933,42.09,-96.5924,42.09,-96.5933,42.09,-96.5957,42.0868
1666,2334,1,-96.5568,42.1405,-96.5945,42.0871,-96.5935,42.0873,-96.5945,42.0871,-96.5916,42.09,-96.5945,42.0871,-96.5935,42.0873,-96.5916,42.09,-96.5945,42.0871,-96.5916,42.09,-96.5568,42.1405
1667,2337,1,-96.5932,42.0874,-96.59,42.09,-96.5568,42.1405,-96.59,42.09,-96.5913,42.09,-96.59,42.09,-96.5568,42.1405,-96.5913,42.09,-96.59,42.09,-96.5913,42.09,-96.5932,42.0874
1668,2339,1,-96.5913,42.0878,-96.5883,42.09,-96.5568,42.1405,-96.5883,42.09,-96.5898,42.09,-96.5883,42.09,-96.5568,42.1405,-96.5898,42.09,-96.5883,42.09,-96.5898,42.09,-96.5913,42.0878
1669,2341,1,-96.5895,42.0882,-96.5865,42.09,-96.5568,42.1405,-96.5865,42.09,-96.5883,42.09,-96.5865,42.09,-96.5568,42.1405,-96.5883,42.09,-96.5865,42.09,-96.5883,42.09,-96.5895,42.0882
1670,2343,1,-96.5568,42.1405,-96.582,42.0899,-96.5557,42.0957,-96.5568,42.1405,-96.5812,42.09,-96.5568,42.1405,-96.582,42.0899,-96.5812,42.09,-96.5568,42.1405,-96.5812,42.09,-96.5557,42.0957
1671,2345,1,-96.7631,42.0722,-96.7403,42.0902,-96.5599,42.2612,-96.7403,42.0902,-96.7438,42.0902,-96.7403,42.0902,-96.5599,42.2612,-96.7438,42.0902,-96.7403,42.0902,-96.7438,42.0902,-96.7631,42.0722
1672,2347,1,-96.7572,42.0742,-96.7383,42.0902,-96.5599,42.2612,-96.7383,42.0902,-96.7403,42.0902,-96.7383,42.0902,-96.5599,42.2612,-96.7403,42.0902,-96.7383,42.0902,-96.7403,42.0902,-96.7572,42.0742
1673,2349,1,-96.7538,42.0753,-96.7316,42.0902,-96.5599,42.2612,-96.7316,42.0902,-96.7383,42.0902,-96.7316,42.0902,-96.5599,42.2612,-96.7383,42.0902,-96.7316,42.0902,-96.7383,42.0902,-96.7538,42.0753
1674,2351,1,-96.743,42.0789,-96.7295,42.0902,-96.5599,42.2612,-96.7295,42.0902,-96.7316,42.0902,-96.7295,42.0902,-96.5599,42.2612,-96.7316,42.0902,-96.7295,42.0902,-96.7316,42.0902,-96.743,42.0789
1675,2353,1,-96.7396,42.08,-96.7288,42.0902,-96.5599,42.2612,-96.7288,42.0902,-96.7295,42.0902,-96.7288,42.0902,-96.5599,42.2612,-96.7295,42.0902,-96.7288,42.0902,-96.7295,42.0902,-96.7396,42.08
1676,2355,1,-96.7385,42.0804,-96.7275,42.0902,-96.5599,42.2612,-96.7275,42.0902,-96.7288,42.0902,-96.7275,42.0902,-96.5599,42.2612,-96.7288,42.0902,-96.7275,42.0902,-96.7288,42.0902,-96.7385,42.0804
1677,2356,1,-96.5599,42.2612,-96.7365,42.081,-96.7327,42.0823,-96.7365,42.081,-96.7251,42.0902,-96.7365,42.081,-96.7327,42.0823,-96.7251,42.0902,-96.7365,42.081,-96.7251,42.0902,-96.5599,42.2612
1678,2357,1,-96.5599,42.2612,-96.7327,42.0823,-96.7291,42.0835,-96.7327,42.0823,-96.7227,42.0902,-96.7327,42.0823,-96.7291,42.0835,-96.7227,42.0902,-96.7327,42.0823,-96.7227,42.0902,-96.5599,42.2612
1679,2359,1,-96.7291,42.0835,-96.7216,42.0902,-96.5599,42.2612,-96.7216,42.0902,-96.7227,42.0902,-96.7216,42.0902,-96.5599,42.2612,-96.7227,42.0902,-96.7216,42.0902,-96.7227,42.0902,-96.7291,42.0835
1680,2361,1,-96.7275,42.084,-96.7194,42.0902,-96.5599,42.2612,-96.7194,42.0902,-96.7216,42.0902,-96.7194,42.0902,-96.5599,42.2612,-96.7216,42.0902,-96.7194,42.0902,-96.7216,42.0902,-96.7275,42.084
1681,2363,1,-96.7241,42.0851,-96.7172,42.0902,-96.5599,42.2612,-96.7172,42.0902,-96.7194,42.0902,-96.7172,42.0902,-96.5599,42.2612,-96.7194,42.0902,-96.7172,42.0902,-96.7194,42.0902,-96.7241,42.0851
1682,2365,1,-96.7209,42.0862,-96.7166,42.0902,-96.5599,42.2612,-96.7166,42.0902,-96.7172,42.0902,-96.7166,42.0902,-96.5599,42.2612,-96.7172,42.0902,-96.7166,42.0902,-96.7172,42.0902,-96.7209,42.0862
1683,2367,1,-96.72,42.0865,-96.7143,42.0902,-96.5599,42.2612,-96.7143,42.0902,-96.7166,42.0902,-96.7143,42.0902,-96.5599,42.2612,-96.7166,42.0902,-96.7143,42.0902,-96.7166,42.0902,-96.72,42.0865
1684,2369,1,-96.7167,42.0876,-96.71,42.0902,-96.5599,42.2612,-96.71,42.0902,-96.7143,42.0902,-96.71,42.0902,-96.5599,42.2612,-96.7143,42.0902,-96.71,42.0902,-96.7143,42.0902,-96.7167,42.0876
1685,2371,1,-96.5599,42.2612,-96.7093,42.09,-96.5568,42.1405,-96.5599,42.2612,-96.7088,42.0902,-96.5599,42.2612,-96.7093,42.09,-96.7088,42.0902,-96.5599,42.2612,-96.7088,42.0902,-96.5568,42.1405
1686,2373,1,-96.7631,42.081,-96.7588,42.0903,-96.7566,49.8803,-96.7588,42.0903,-96.7631,42.0903,-96.7588,42.0903,-96.7566,49.8803,-96.7631,42.0903,-96.7588,42.0903,-96.7631,42.0903,-96.7631,42.081
1687,2375,1,-96.7588,42.0848,-96.758,42.0903,-96.7566,49.8803,-96.758,42.0903,-96.7588,42.0903,-96.758,42.0903,-96.7566,49.8803,-96.7588,42.0903,-96.758,42.0903,-96.7588,42.0903,-96.7588,42.0848
1688,2379,1,-96.7566,49.8803,-96.7572,42.0862,-96.7553,42.0879,-96.7572,42.0862,-96.7553,42.0903,-96.7572,42.0862,-96.7553,42.0879,-96.7553,42.0903,-96.7572,42.0862,-96.7553,42.0903,-96.7566,49.8803
1689,2383,1,-96.7566,49.8803,-96.7529,42.09,-96.5599,42.2612,-96.7566,49.8803,-96.7527,42.0902,-96.7566,49.8803,-96.7529,42.09,-96.7527,42.0902,-96.7566,49.8803,-96.7527,42.0902,-96.5599,42.2612
1690,2385,1,-96.7631,42.081,-96.7523,42.0902,-96.5599,42.2612,-96.7523,42.0902,-96.7527,42.0902,-96.7523,42.0902,-96.5599,42.2612,-96.7527,42.0902,-96.7523,42.0902,-96.7527,42.0902,-96.7631,42.081
1691,2387,1,-96.7631,42.0803,-96.751,42.0902,-96.5599,42.2612,-96.751,42.0902,-96.752,42.0902,-96.751,42.0902,-96.5599,42.2612,-96.752,42.0902,-96.751,42.0902,-96.752,42.0902,-96.7631,42.0803
1692,2389,1,-96.7631,42.0794,-96.75,42.0902,-96.5599,42.2612,-96.75,42.0902,-96.751,42.0902,-96.75,42.0902,-96.5599,42.2612,-96.751,42.0902,-96.75,42.0902,-96.751,42.0902,-96.7631,42.0794
1693,2391,1,-96.7631,42.0785,-96.749,42.0902,-96.5599,42.2612,-96.749,42.0902,-96.75,42.0902,-96.749,42.0902,-96.5599,42.2612,-96.75,42.0902,-96.749,42.0902,-96.75,42.0902,-96.7631,42.0785
1694,2393,1,-96.7631,42.0775,-96.7468,42.0902,-96.5599,42.2612,-96.7468,42.0902,-96.749,42.0902,-96.7468,42.0902,-96.5599,42.2612,-96.749,42.0902,-96.7468,42.0902,-96.749,42.0902,-96.7631,42.0775
1695,2394,1,-96.5599,42.2612,-96.7631,42.0753,-96.7631,42.074,-96.7631,42.0753,-96.7455,42.0902,-96.7631,42.0753,-96.7631,42.074,-96.7455,42.0902,-96.7631,42.0753,-96.7455,42.0902,-96.5599,42.2612
1696,2395,1,-96.5599,42.2612,-96.7631,42.074,-96.7631,42.0722,-96.7631,42.074,-96.7438,42.0902,-96.7631,42.074,-96.7631,42.0722,-96.7438,42.0902,-96.7631,42.074,-96.7438,42.0902,-96.5599,42.2612
1697,2397,0,-96.5568,42.1405,-96.6789,42.0901,-96.7631,42.0549,-96.6789,42.0901,-96.6782,42.0901,-96.6789,42.0901,-96.7631,42.0549,-96.6782,42.0901,-96.6789,42.0901,-96.6782,42.0901,-96.5568,42.1405
1698,2399,0,-96.5657,42.1375,-96.6808,42.0901,-96.7631,42.0549,-96.6808,42.0901,-96.6789,42.0901,-96.6808,42.0901,-96.7631,42.0549,-96.6789,42.0901,-96.6808,42.0901,-96.6789,42.0901,-96.5657,42.1375
1699,2401,0,-96.5857,42.1309,-96.6824,42.0901,-96.7631,42.0549,-96.6824,42.0901,-96.6808,42.0901,-96.6824,42.0901,-96.7631,42.0549,-96.6808,42.0901,-96.6824,42.0901,-96.6808,42.0901,-96.5857,42.1309
1700,2403,0,-96.5993,42.1264,-96.6841,42.0901,-96.7631,42.0549,-96.6841,42.0901,-96.6824,42.0901,-96.6841,42.0901,-96.7631,42.0549,-96.6824,42.0901,-96.6841,42.0901,-96.6824,42.0901,-96.5993,42.1264
1701,2405,0,-96.6125,42.122,-96.6875,42.0902,-96.7631,42.0549,-96.6875,42.0902,-96.6841,42.0901,-96.6875,42.0902,-96.7631,42.0549,-96.6841,42.0901,-96.6875,42.0902,-96.6841,42.0901,-96.6125,42.122
1702,2407,0,-96.6354,42.1145,-96.6907,42.0902,-96.7631,42.0549,-96.6907,42.0902,-96.6875,42.0902,-96.6907,42.0902,-96.7631,42.0549,-96.6875,42.0902,-96.6907,42.0902,-96.6875,42.0902,-96.6354,42.1145
1703,2409,0,-96.652,42.109,-96.6916,42.0902,-96.7631,42.0549,-96.6916,42.0902,-96.6907,42.0902,-96.6916,42.0902,-96.7631,42.0549,-96.6907,42.0902,-96.6916,42.0902,-96.6907,42.0902,-96.652,42.109
1704,2410,1,-96.7631,42.0549,-96.6562,42.1076,-96.6702,42.103,-96.6562,42.1076,-96.6949,42.0902,-96.6562,42.1076,-96.6702,42.103,-96.6949,42.0902,-96.6562,42.1076,-96.6949,42.0902,-96.7631,42.0549
1705,2411,1,-96.7631,42.0549,-96.6702,42.103,-96.677,42.1007,-96.6702,42.103,-96.6968,42.0902,-96.6702,42.103,-96.677,42.1007,-96.6968,42.0902,-96.6702,42.103,-96.6968,42.0902,-96.7631,42.0549
1706,2415,0,-96.6776,42.1005,-96.6979,42.0902,-96.7631,42.0549,-96.6979,42.0902,-96.697,42.0902,-96.6979,42.0902,-96.7631,42.0549,-96.697,42.0902,-96.6979,42.0902,-96.697,42.0902,-96.6776,42.1005
1707,2417,0,-96.6806,42.0995,-96.6982,42.0902,-96.7631,42.0549,-96.6982,42.0902,-96.6979,42.0902,-96.6982,42.0902,-96.7631,42.0549,-96.6979,42.0902,-96.6982,42.0902,-96.6979,42.0902,-96.6806,42.0995
1708,2419,0,-96.6815,42.0992,-96.6985,42.0902,-96.7631,42.0549,-96.6985,42.0902,-96.6982,42.0902,-96.6985,42.0902,-96.7631,42.0549,-96.6982,42.0902,-96.6985,42.0902,-96.6982,42.0902,-96.6815,42.0992
1709,2421,0,-96.6824,42.099,-96.6996,42.0902,-96.7631,42.0549,-96.6996,42.0902,-96.6985,42.0902,-96.6996,42.0902,-96.7631,42.0549,-96.6985,42.0902,-96.6996,42.0902,-96.6985,42.0902,-96.6824,42.099
1710,2423,0,-96.686,42.0978,-96.7044,42.0902,-96.7631,42.0549,-96.7044,42.0902,-96.6996,42.0902,-96.7044,42.0902,-96.7631,42.0549,-96.6996,42.0902,-96.7044,42.0902,-96.6996,42.0902,-96.686,42.0978
1711,2425,0,-96.6989,42.0935,-96.7058,42.0902,-96.7631,42.0549,-96.7058,42.0902,-96.7044,42.0902,-96.7058,42.0902,-96.7631,42.0549,-96.7044,42.0902,-96.7058,42.0902,-96.7044,42.0902,-96.6989,42.0935
1712,2427,1,-96.7631,42.0549,-96.7041,42.0918,-96.7631,42.0722,-96.7631,42.0549,-96.7088,42.0902,-96.7631,42.0549,-96.7041,42.0918,-96.7088,42.0902,-96.7631,42.0549,-96.7088,42.0902,-96.7631,42.0722
1713,2429,0,-96.5568,42.1405,-96.671,42.0902,-96.7631,42.0494,-96.671,42.0902,-96.6709,42.0901,-96.671,42.0902,-96.7631,42.0494,-96.6709,42.0901,-96.671,42.0902,-96.6709,42.0901,-96.5568,42.1405
1714,2431,0,-96.562,42.1383,-96.6712,42.0902,-96.7631,42.0494,-96.6712,42.0902,-96.671,42.0902,-96.6712,42.0902,-96.7631,42.0494,-96.671,42.0902,-96.6712,42.0902,-96.671,42.0902,-96.562,42.1383
1715,2433,0,-96.5703,42.1349,-96.6714,42.0902,-96.7631,42.0494,-96.6714,42.0902,-96.6712,42.0902,-96.6714,42.0902,-96.7631,42.0494,-96.6712,42.0902,-96.6714,42.0902,-96.6712,42.0902,-96.5703,42.1349
1716,2435,0,-96.581,42.1304,-96.6735,42.0901,-96.7631,42.0494,-96.6735,42.0901,-96.6714,42.0902,-96.6735,42.0901,-96.7631,42.0494,-96.6714,42.0902,-96.6735,42.0901,-96.6714,42.0902,-96.581,42.1304
1717,2437,0,-96.6244,42.1124,-96.6744,42.0901,-96.7631,42.0494,-96.6744,42.0901,-96.6735,42.0901,-96.6744,42.0901,-96.7631,42.0494,-96.6735,42.0901,-96.6744,42.0901,-96.6735,42.0901,-96.6244,42.1124
1718,2438,1,-96.7631,42.0494,-96.6395,42.1062,-96.6433,42.1046,-96.6395,42.1062,-96.6748,42.0901,-96.6395,42.1062,-96.6433,42.1046,-96.6748,42.0901,-96.6395,42.1062,-96.6748,42.0901,-96.7631,42.0494
1719,2439,1,-96.7631,42.0494,-96.6433,42.1046,-96.6449,42.1039,-96.6433,42.1046,-96.6749,42.0901,-96.6433,42.1046,-96.6449,42.1039,-96.6749,42.0901,-96.6433,42.1046,-96.6749,42.0901,-96.7631,42.0494
1720,2441,0,-96.6449,42.1039,-96.6754,42.0901,-96.7631,42.0494,-96.6754,42.0901,-96.6749,42.0901,-96.6754,42.0901,-96.7631,42.0494,-96.6749,42.0901,-96.6754,42.0901,-96.6749,42.0901,-96.6449,42.1039
1721,2445,0,-96.6522,42.1009,-96.677,42.09,-96.7631,42.0494,-96.677,42.09,-96.6756,42.0901,-96.677,42.09,-96.7631,42.0494,-96.6756,42.0901,-96.677,42.09,-96.6756,42.0901,-96.6522,42.1009
1722,2449,1,-96.7631,42.0494,-96.6759,42.0911,-96.7631,42.0549,-96.7631,42.0494,-96.6782,42.0901,-96.7631,42.0494,-96.6759,42.0911,-96.6782,42.0901,-96.7631,42.0494,-96.6782,42.0901,-96.7631,42.0549
1723,2473,1,-96.6987,41.9337,-96.5552,41.7516,-96.5467,41.7419,-96.5552,41.7516,-96.5552,41.7526,-96.5552,41.7516,-96.5467,41.7419,-96.5552,41.7526,-96.5552,41.7516,-96.5552,41.7526,-96.6987,41.9337
1724,2475,1,-96.6702,41.8826,-96.5552,41.7493,-96.5467,41.7419,-96.5552,41.7493,-96.5552,41.7516,-96.5552,41.7493,-96.5467,41.7419,-96.5552,41.7516,-96.5552,41.7493,-96.5552,41.7516,-96.6702,41.8826
1725,2479,1,-96.6328,41.8156,-96.5552,41.7486,-96.5467,41.7419,-96.5552,41.7486,-96.5552,41.7492,-96.5552,41.7486,-96.5467,41.7419,-96.5552,41.7492,-96.5552,41.7486,-96.5552,41.7492,-96.6328,41.8156
1726,2483,1,-96.6266,41.8044,-96.5552,41.7471,-96.5467,41.7419,-96.5552,41.7471,-96.5552,41.7486,-96.5552,41.7471,-96.5467,41.7419,-96.5552,41.7486,-96.5552,41.7471,-96.5552,41.7486,-96.6266,41.8044
1727,2485,1,-96.6147,41.783,-96.5552,41.7456,-96.5467,41.7419,-96.5552,41.7456,-96.5552,41.7471,-96.5552,41.7456,-96.5467,41.7419,-96.5552,41.7471,-96.5552,41.7456,-96.5552,41.7471,-96.6147,41.783
1728,2487,1,-96.6062,41.7679,-96.5552,41.7449,-96.5467,41.7419,-96.5552,41.7449,-96.5552,41.7456,-96.5552,41.7449,-96.5467,41.7419,-96.5552,41.7456,-96.5552,41.7449,-96.5552,41.7456,-96.6062,41.7679
