leaf_id,region_code,region,v1x,v1y,v2x,v2y,v3x,v3y,area,qv1x,qv1y,qv2x,qv2y,qv3x,qv3y
1607,1,INSIDE,-97.0197,41.9046,-96.9598,41.8345,-97.0197,41.9071,7.43139e-05,989993040,999883061,990708181,998209978,989993076,999942140
1608,2,OUTSIDE,-97.0197,41.9046,-97.0197,41.9071,-97.0245,41.9129,5.96105e-06,989993040,999883061,989993076,999942140,989935714,1000081085
1609,1,INSIDE,-97.0197,41.9033,-96.9598,41.8345,-97.0197,41.9046,4.01105e-05,989993159,999850848,990708181,998209978,989993040,999883061
1610,2,OUTSIDE,-97.0197,41.9033,-97.0197,41.9046,-97.0251,41.9108,3.55353e-06,989993159,999850848,989993040,999883061,989929683,1000031285
1611,2,OUTSIDE,-97.0198,41.9455,-97.0238,41.9585,-97.0198,41.9422,6.81327e-06,989992646,1000859569,989944450,1001168925,989992527,1000779850
1612,1,INSIDE,-97.0198,41.9455,-97.0198,41.9422,-97.0186,41.9374,1.99022e-06,989992646,1000859569,989992527,1000779850,990006571,1000666197
1613,2,OUTSIDE,-97.0197,41.9487,-97.0238,41.9585,-97.0198,41.9472,3.01126e-06,989992956,1000934349,989944450,1001168925,989992777,1000899870
1614,1,INSIDE,-97.0197,41.9487,-97.0198,41.9472,-97.0177,41.9414,1.56651e-06,989992956,1000934349,989992777,1000899870,990017918,1000759903
1615,2,OUTSIDE,-97.0198,41.9496,-97.0238,41.9585,-97.0197,41.9487,1.9009e-06,989992873,1000957065,989944450,1001168925,989992956,1000934349
1616,1,INSIDE,-97.0198,41.9496,-97.0197,41.9487,-97.0173,41.9428,1.13904e-06,989992873,1000957065,989992956,1000934349,990022022,1000793789
1617,2,OUTSIDE,-97.0197,41.8769,-97.0255,41.909,-97.0197,41.8756,3.57148e-06,989993791,999220657,989924543,999988840,989993887,999190235
1618,1,INSIDE,-97.0197,41.8769,-97.0197,41.8756,-97.0179,41.8654,1.08777e-06,989993791,999220657,989993887,999190235,990015007,998947002
1619,2,OUTSIDE,-97.0197,41.888,-97.0255,41.909,-97.0197,41.8776,2.97473e-05,989993457,999486468,989924543,999988840,989993851,999237837
1620,1,INSIDE,-97.0197,41.888,-97.0197,41.8776,-97.0174,41.8651,1.17854e-05,989993457,999486468,989993851,999237837,990021310,998940301
1621,2,OUTSIDE,-97.0197,41.8897,-97.0255,41.909,-97.0197,41.888,4.82901e-06,989993457,999526363,989924543,999988840,989993457,999486468
1622,1,INSIDE,-97.0197,41.8897,-97.0197,41.888,-97.0128,41.8626,5.81321e-06,989993457,999526363,989993457,999486468,990076417,998881707
1623,2,OUTSIDE,-97.0197,41.8912,-97.0255,41.909,-97.0197,41.8897,4.42178e-06,989993457,999562895,989924543,999988840,989993457,999526363
1624,1,INSIDE,-97.0197,41.8912,-97.0197,41.8897,-97.0114,41.862,6.32187e-06,989993457,999562895,989993457,999526363,990091985,998865155
1625,2,OUTSIDE,-97.0197,41.8951,-97.0255,41.909,-97.0197,41.8916,9.81492e-06,989993374,999655022,989924543,999988840,989993445,999573489
1626,1,INSIDE,-97.0197,41.8951,-97.0197,41.8916,-97.0095,41.8609,1.73168e-05,989993374,999655022,989993445,999573489,990115012,998840671
1627,2,OUTSIDE,-97.0197,41.8978,-97.0255,41.909,-97.0197,41.8951,7.91393e-06,989993302,999720830,989924543,999988840,989993374,999655022
1628,1,INSIDE,-97.0197,41.8978,-97.0197,41.8951,-97.0046,41.8583,2.08e-05,989993302,999720830,989993374,999655022,990174280,998777653
1629,2,OUTSIDE,-97.0197,41.9025,-97.0255,41.909,-97.0197,41.8978,1.34962e-05,989993195,999833000,989924543,999988840,989993302,999720830
1630,1,INSIDE,-97.0197,41.9025,-97.0197,41.8978,-96.9975,41.8546,5.19865e-05,989993195,999833000,989993302,999720830,990258159,998688468
1631,2,OUTSIDE,-97.0196,41.8566,-97.0268,41.8701,-97.0196,41.8535,1.12625e-05,989994376,998737975,989908872,999059851,989994269,998663385
1632,1,INSIDE,-97.0196,41.8566,-97.0196,41.8535,-97.0181,41.8499,2.41587e-06,989994376,998737975,989994269,998663385,990012587,998578341
1633,2,OUTSIDE,-97.0196,41.8577,-97.0268,41.8701,-97.0196,41.8566,3.87916e-06,989994221,998764389,989908872,999059851,989994376,998737975
1634,1,INSIDE,-97.0196,41.8577,-97.0196,41.8566,-97.0157,41.8493,2.10355e-06,989994221,998764389,989994376,998737975,990040742,998563431
1635,2,OUTSIDE,-97.0196,41.859,-97.0268,41.8701,-97.0196,41.8577,4.52123e-06,989994221,998794549,989908872,999059851,989994221,998764389
1636,1,INSIDE,-97.0196,41.859,-97.0196,41.8577,-97.0146,41.849,3.18539e-06,989994221,998794549,989994221,998764389,990054353,998556223
1637,2,OUTSIDE,-97.0197,41.8638,-97.0268,41.8701,-97.0196,41.859,1.72619e-05,989994090,998910107,989908872,999059851,989994221,998794549
1638,1,INSIDE,-97.0197,41.8638,-97.0196,41.859,-97.0129,41.8486,1.61935e-05,989994090,998910107,989994221,998794549,990074287,998545666
1639,2,OUTSIDE,-97.0197,41.8645,-97.0268,41.8701,-97.0197,41.8638,2.48658e-06,989994066,998926762,989908872,999059851,989994090,998910107
1640,1,INSIDE,-97.0197,41.8645,-97.0197,41.8638,-96.9977,41.8445,7.65283e-06,989994066,998926762,989994090,998910107,990256360,998449247
1641,2,OUTSIDE,-97.0197,41.8661,-97.0268,41.8701,-97.0197,41.8645,5.70788e-06,989994030,998964964,989908872,999059851,989994066,998926762
1642,1,INSIDE,-97.0197,41.8661,-97.0197,41.8645,-96.9922,41.8431,2.19699e-05,989994030,998964964,989994066,998926762,990321980,998414497
1643,1,INSIDE,-97.0197,41.7735,-97.0167,41.7849,-97.0197,41.7742,1.11685e-06,989993147,996755251,990029560,997027177,989993052,996772001
1644,2,OUTSIDE,-97.0197,41.7735,-97.0197,41.7742,-97.0273,41.7479,2.75245e-06,989993147,996755251,989993052,996772001,989903080,996143127
1645,1,INSIDE,-97.0197,41.772,-97.0167,41.7849,-97.0197,41.7733,1.84955e-06,989993099,996719054,990029560,997027177,989993183,996748641
1646,2,OUTSIDE,-97.0197,41.772,-97.0197,41.7733,-97.0259,41.7497,3.73806e-06,989993099,996719054,989993183,996748641,989919664,996185702
1647,1,INSIDE,-97.0198,41.7703,-97.0167,41.7849,-97.0197,41.7714,1.49834e-06,989992765,996678705,990029560,997027177,989993111,996705166
1648,2,OUTSIDE,-97.0198,41.7703,-97.0197,41.7714,-97.0242,41.7519,2.17043e-06,989992765,996678705,989993111,996705166,989940314,996238716
1649,1,INSIDE,-97.0198,41.7694,-97.0167,41.7849,-97.0198,41.7703,1.38555e-06,989992742,996657039,990029560,997027177,989992765,996678705
1650,2,OUTSIDE,-97.0198,41.7694,-97.0198,41.7703,-97.0235,41.7528,1.66549e-06,989992742,996657039,989992765,996678705,989948537,996259826
1651,1,INSIDE,-97.0198,41.7624,-97.0167,41.7849,-97.0198,41.7689,9.7762e-06,989992431,996489583,990029560,997027177,989992789,996644679
1652,2,OUTSIDE,-97.0198,41.7624,-97.0198,41.7689,-97.0227,41.7538,9.20434e-06,989992431,996489583,989992789,996644679,989958170,996284555
1653,1,INSIDE,-97.0196,41.8,-97.0167,41.7849,-97.0195,41.801,1.59712e-06,989995116,997387804,990029560,997027177,989995390,997411331
1654,2,OUTSIDE,-97.0196,41.8,-97.0195,41.801,-97.0276,41.8463,4.49188e-06,989995116,997387804,989995390,997411331,989899289,998491755
1655,1,INSIDE,-97.0196,41.799,-97.0167,41.7849,-97.0196,41.8,1.4746e-06,989995140,997363179,990029560,997027177,989995116,997387804
1656,2,OUTSIDE,-97.0196,41.799,-97.0196,41.8,-97.0277,41.8427,4.16428e-06,989995140,997363179,989995116,997387804,989897846,998406214
1657,1,INSIDE,-97.0196,41.7979,-97.0167,41.7849,-97.0196,41.799,1.86079e-06,989994734,997336360,990029560,997027177,989995140,997363179
1658,2,OUTSIDE,-97.0196,41.7979,-97.0196,41.799,-97.0278,41.8394,5.33283e-06,989994734,997336360,989995140,997363179,989896495,998326129
1659,1,INSIDE,-97.0196,41.794,-97.0167,41.7849,-97.0196,41.7979,5.87985e-06,989994364,997243517,990029560,997027177,989994734,997336360
1660,2,OUTSIDE,-97.0196,41.794,-97.0196,41.7979,-97.028,41.8351,1.68776e-05,989994364,997243517,989994734,997336360,989894770,998223843
1661,1,INSIDE,-97.0196,41.7929,-97.0167,41.7849,-97.0196,41.794,1.53442e-06,989994483,997217962,990029560,997027177,989994364,997243517
1662,2,OUTSIDE,-97.0196,41.7929,-97.0196,41.794,-97.0285,41.8211,4.58732e-06,989994483,997217962,989994364,997243517,989889143,997890289
1663,1,INSIDE,-97.0196,41.7905,-97.0167,41.7849,-97.0196,41.7923,2.72412e-06,989994209,997159145,990029560,997027177,989994412,997202261
1664,2,OUTSIDE,-97.0196,41.7905,-97.0196,41.7923,-97.0287,41.8148,8.35621e-06,989994209,997159145,989994412,997202261,989886597,997739328
1665,1,INSIDE,-97.0196,41.7893,-97.0167,41.7849,-97.0196,41.7905,1.7079e-06,989994281,997131370,990029560,997027177,989994209,997159145
1666,2,OUTSIDE,-97.0196,41.7893,-97.0196,41.7905,-97.0289,41.8077,5.33593e-06,989994281,997131370,989994209,997159145,989883765,997571444
1667,1,INSIDE,-97.0197,41.7865,-97.0167,41.7849,-97.0196,41.789,3.73102e-06,989993863,997064775,990029560,997027177,989994292,997123830
1668,2,OUTSIDE,-97.0197,41.7865,-97.0196,41.789,-97.0291,41.8019,1.19399e-05,989993863,997064775,989994292,997123830,989881432,997433137
1669,1,INSIDE,-97.0197,41.7798,-97.0167,41.7849,-97.0197,41.7865,1.01143e-05,989993505,996903833,990029560,997027177,989993863,997064775
1670,2,OUTSIDE,-97.0197,41.7798,-97.0197,41.7865,-97.0294,41.7916,3.30303e-05,989993505,996903833,989993863,997064775,989877289,997187555
1671,1,INSIDE,-97.0197,41.7786,-97.0167,41.7849,-97.0197,41.7798,1.67521e-06,989993231,996876440,990029560,997027177,989993505,996903833
1672,2,OUTSIDE,-97.0197,41.7786,-97.0197,41.7798,-97.0305,41.7613,5.96648e-06,989993231,996876440,989993505,996903833,989865092,996464523
1673,1,INSIDE,-97.0197,41.7761,-97.0167,41.7849,-97.0197,41.7786,3.87505e-06,989993255,996815810,990029560,997027177,989993231,996876440
1674,2,OUTSIDE,-97.0197,41.7761,-97.0197,41.7786,-97.0306,41.7559,1.38997e-05,989993255,996815810,989993231,996876440,989862920,996335750
1675,2,OUTSIDE,-97.0196,41.8386,-97.0274,41.8524,-97.0196,41.8373,4.90172e-06,989994770,998307285,989901740,998637042,989994782,998277244
1676,1,INSIDE,-97.0196,41.8386,-97.0196,41.8373,-97.0161,41.8305,2.20146e-06,989994770,998307285,989994782,998277244,990036568,998115652
1677,2,OUTSIDE,-97.0196,41.8396,-97.0274,41.8524,-97.0196,41.8386,3.88948e-06,989994424,998332315,989901740,998637042,989994770,998307285
1678,1,INSIDE,-97.0196,41.8396,-97.0196,41.8386,-97.0151,41.8306,2.24077e-06,989994424,998332315,989994770,998307285,990048365,998117308
1679,2,OUTSIDE,-97.0196,41.8408,-97.0274,41.8524,-97.0196,41.8398,4.14989e-06,989994603,998360542,989901740,998637042,989994400,998335703
1680,1,INSIDE,-97.0196,41.8408,-97.0196,41.8398,-97.014,41.8307,2.98317e-06,989994603,998360542,989994400,998335703,990061009,998119084
1681,2,OUTSIDE,-97.0196,41.8424,-97.0274,41.8524,-97.0196,41.8408,6.28876e-06,989994722,998398744,989901740,998637042,989994603,998360542
1682,1,INSIDE,-97.0196,41.8424,-97.0196,41.8408,-97.0129,41.8308,5.44697e-06,989994722,998398744,989994603,998360542,990075035,998121054
1683,2,OUTSIDE,-97.0196,41.8428,-97.0274,41.8524,-97.0196,41.8424,1.70231e-06,989994758,998409075,989901740,998637042,989994722,998398744
1684,1,INSIDE,-97.0196,41.8428,-97.0196,41.8424,-97.0106,41.8309,1.95704e-06,989994758,998409075,989994722,998398744,990101618,998124788
1685,2,OUTSIDE,-97.0196,41.8434,-97.0274,41.8524,-97.0196,41.8428,2.07946e-06,989994674,998422008,989901740,998637042,989994758,998409075
1686,1,INSIDE,-97.0196,41.8434,-97.0196,41.8428,-97.0099,41.831,2.58214e-06,989994674,998422008,989994758,998409075,990110261,998126002
1687,2,OUTSIDE,-97.0196,41.8445,-97.0274,41.8524,-97.0196,41.8434,4.28026e-06,989994519,998448589,989901740,998637042,989994674,998422008
1688,1,INSIDE,-97.0196,41.8445,-97.0196,41.8434,-97.0089,41.831,5.85951e-06,989994519,998448589,989994674,998422008,990121898,998127636
1689,2,OUTSIDE,-97.0196,41.8503,-97.0274,41.8524,-97.0196,41.8445,2.26682e-05,989994376,998587985,989901740,998637042,989994519,998448589
1690,1,INSIDE,-97.0196,41.8503,-97.0196,41.8445,-97.0065,41.8312,3.81222e-05,989994376,998587985,989994519,998448589,990150550,998131660
1691,1,INSIDE,-97.0195,41.8188,-97.0136,41.7655,-97.0196,41.8219,9.19347e-06,989995354,997834528,990066451,996562534,989995259,997909857
1692,2,OUTSIDE,-97.0195,41.8188,-97.0196,41.8219,-97.0204,41.8302,1.3546e-06,989995354,997834528,989995259,997909857,989984769,998108377
1693,1,INSIDE,-97.0196,41.8134,-97.0136,41.7655,-97.0195,41.8155,6.80562e-06,989995175,997705727,990066451,996562534,989995366,997757028
1694,2,OUTSIDE,-97.0196,41.8134,-97.0195,41.8155,-97.0213,41.8302,1.99362e-06,989995175,997705727,989995366,997757028,989974543,998106940
1695,1,INSIDE,-97.0195,41.8044,-97.0136,41.7655,-97.0195,41.8125,2.41378e-05,989995486,997491289,990066451,996562534,989995462,997685254
1696,2,OUTSIDE,-97.0195,41.8044,-97.0195,41.8125,-97.0218,41.8301,9.04881e-06,989995486,997491289,989995462,997685254,989968849,998106141
1697,1,INSIDE,-97.0195,41.803,-97.0136,41.7655,-97.0195,41.8044,4.36435e-06,989995366,997457836,990066451,996562534,989995486,997491289
1698,2,OUTSIDE,-97.0195,41.803,-97.0195,41.8044,-97.0235,41.83,2.876e-06,989995366,997457836,989995486,997491289,989948721,998103314
1699,2,OUTSIDE,-96.8752,42.0905,-96.9042,42.1471,-96.8794,42.0905,0.000120196,991717672,1004317352,991371655,1005668648,991666932,1004317734
1700,1,INSIDE,-96.8752,42.0905,-96.8794,42.0905,-96.8628,42.0524,8.08528e-05,991717672,1004317352,991666932,1004317734,991865556,1003409010
1701,2,OUTSIDE,-96.875,42.0905,-96.9042,42.1471,-96.8752,42.0905,5.11071e-06,991719831,1004317328,991371655,1005668648,991717672,1004317352
1702,1,INSIDE,-96.875,42.0905,-96.8752,42.0905,-96.8626,42.0659,2.21657e-06,991719831,1004317328,991717672,1004317352,991867743,1003731280
1703,2,OUTSIDE,-96.8924,42.0905,-96.8995,42.125,-96.8928,42.0905,7.16581e-06,991512110,1004317877,991427292,1005142300,991507159,1004317901
1704,1,INSIDE,-96.8924,42.0905,-96.8928,42.0905,-96.8664,41.9543,2.8239e-05,991512110,1004317877,991507159,1004317901,991821898,1001069107
1705,2,OUTSIDE,-96.8922,42.0905,-96.8995,42.125,-96.8924,42.0905,3.36874e-06,991514437,1004317877,991427292,1005142300,991512110,1004317877
1706,1,INSIDE,-96.8922,42.0905,-96.8924,42.0905,-96.8648,41.9564,1.30722e-05,991514437,1004317877,991512110,1004317877,991841240,1001118762
1707,1,INSIDE,-96.9214,42.0905,-96.9598,41.8345,-96.9209,42.0905,5.50396e-05,991166866,1004318330,990708181,998209978,991171996,1004318330
1708,2,OUTSIDE,-96.9214,42.0905,-96.9209,42.0905,-96.9029,42.2089,2.54508e-05,991166866,1004318330,991171996,1004318330,991386469,1007142885
1709,1,INSIDE,-96.9218,42.0905,-96.9598,41.8345,-96.9214,42.0905,5.88603e-05,991161378,1004318306,990708181,998209978,991166866,1004318330
1710,2,OUTSIDE,-96.9218,42.0905,-96.9214,42.0905,-96.9048,42.2007,2.53393e-05,991161378,1004318306,991166866,1004318330,991364330,1006947970
1711,2,OUTSIDE,-96.7758,42.0903,-96.805,42.0936,-96.7772,42.0903,2.31538e-06,992903978,1004313796,992554512,1004391815,992886440,1004313940
1712,1,INSIDE,-96.7758,42.0903,-96.7772,42.0903,-96.7631,42.0887,1.17468e-06,992903978,1004313796,992886440,1004313940,993054840,1004274430
1713,2,OUTSIDE,-96.774,42.0903,-96.805,42.0936,-96.7758,42.0903,2.97028e-06,992925226,1004313892,992554512,1004391815,992903978,1004313796
1714,1,INSIDE,-96.774,42.0903,-96.7758,42.0903,-96.7631,42.0889,1.28227e-06,992925226,1004313892,992903978,1004313796,993054842,1004280116
1715,2,OUTSIDE,-96.7857,42.0903,-96.7983,42.0925,-96.7866,42.0903,1.00874e-06,992785556,1004314488,992635125,1004366430,992774568,1004314465
1716,1,INSIDE,-96.7857,42.0903,-96.7866,42.0903,-96.7638,42.0861,1.96773e-06,992785556,1004314488,992774568,1004314465,993046578,1004213097
1717,2,OUTSIDE,-96.7844,42.0903,-96.7983,42.0925,-96.7857,42.0903,1.32682e-06,992800445,1004314369,992635125,1004366430,992785556,1004314488
1718,1,INSIDE,-96.7844,42.0903,-96.7857,42.0903,-96.7635,42.0865,2.33636e-06,992800445,1004314369,992785556,1004314488,993050446,1004223026
1719,2,OUTSIDE,-96.8205,42.0904,-96.7629,42.3725,-96.8224,42.0904,0.000273685,992370483,1004316278,993057688,1011047914,992347338,1004316302
1720,1,INSIDE,-96.8205,42.0904,-96.8224,42.0904,-96.8376,42.0185,6.97711e-05,992370483,1004316278,992347338,1004316302,992166247,1002600196
1721,2,OUTSIDE,-96.8183,42.0904,-96.7629,42.3725,-96.8205,42.0904,0.000309877,992396706,1004316421,993057688,1011047914,992370483,1004316278
1722,1,INSIDE,-96.8183,42.0904,-96.8205,42.0904,-96.833,42.0291,6.73305e-05,992396706,1004316421,992370483,1004316278,992221166,1002853617
1723,2,OUTSIDE,-96.8444,42.0904,-96.7566,49.8803,-96.8458,42.0904,0.00575324,992085309,1004316517,993133011,1190190821,992067688,1004316731
1724,1,INSIDE,-96.8444,42.0904,-96.8458,42.0904,-96.8465,42.0293,4.51652e-05,992085309,1004316517,992067688,1004316731,992059325,1002857545
1725,2,OUTSIDE,-96.8437,42.0904,-96.7566,49.8803,-96.8444,42.0904,0.00251242,992093004,1004316421,993133011,1190190821,992085309,1004316517
1726,1,INSIDE,-96.8437,42.0904,-96.8444,42.0904,-96.845,42.0357,1.76556e-05,992093004,1004316421,992085309,1004316517,992077947,1003010316
1727,1,INSIDE,-96.5552,41.8074,-96.5625,41.7643,-96.5552,41.8059,6.03388e-06,995534908,997563420,995448700,996535797,995535182,997526841
1728,2,OUTSIDE,-96.5552,41.8074,-96.5552,41.8059,-96.5531,41.818,1.76194e-06,995534908,997563420,995535182,997526841,995560436,997816234
1729,1,INSIDE,-96.5552,41.8114,-96.5625,41.7643,-96.5552,41.8074,1.40452e-05,995535051,997657886,995448700,996535797,995534908,997563420
1730,2,OUTSIDE,-96.5552,41.8114,-96.5552,41.8074,-96.5534,41.8183,3.56515e-06,995535051,997657886,995534908,997563420,995556790,997824267
1731,1,INSIDE,-96.5545,41.8196,-96.5625,41.7643,-96.5552,41.8125,8.07505e-06,995543511,997853528,995448700,996535797,995534884,997685135
1732,2,OUTSIDE,-96.5545,41.8196,-96.5552,41.8125,-96.5542,41.8192,1.12996e-06,995543511,997853528,995534884,997685135,995546944,997845964
1733,1,INSIDE,-96.5556,41.8473,-96.5597,41.8512,-96.5553,41.8289,3.68575e-05,995530763,998514451,995481957,998609524,995534645,998076931
1734,1,INSIDE,-96.5597,41.8512,-96.5608,41.8524,-96.5552,41.8276,1.1189e-05,995481957,998609524,995468165,998636389,995534717,998044838
1735,2,OUTSIDE,-96.5552,41.8243,-96.5531,41.818,-96.5552,41.8274,3.3312e-06,995534729,997966670,995560436,997816234,995534729,998040448
1736,1,INSIDE,-96.5552,41.8243,-96.5552,41.8274,-96.561,41.8526,8.91974e-06,995534729,997966670,995534729,998040448,995465895,998640812
1737,1,INSIDE,-96.5668,41.8582,-96.5807,41.8717,-96.5552,41.8222,0.000171214,995396395,998776196,995231342,999097714,995534836,997915918
1738,1,INSIDE,-96.5807,41.8717,-96.7631,42.0494,-96.5552,41.8204,0.00242355,995231342,999097714,993054446,1003338250,995534765,997872801
1739,1,INSIDE,-96.5552,41.7955,-96.5625,41.7643,-96.5552,41.7934,7.7968e-06,995535230,997280286,995448700,996535797,995535230,997228985
1740,2,OUTSIDE,-96.5552,41.7955,-96.5552,41.7934,-96.553,41.8021,2.34396e-06,995535230,997280286,995535230,997228985,995561243,997437380
1741,2,OUTSIDE,-96.5525,41.8071,-96.5513,41.8192,-96.5552,41.8,1.19031e-05,995567243,997555725,995581913,997845073,995535230,997386253
1742,2,OUTSIDE,-96.5513,41.8192,-96.5491,41.8409,-96.5552,41.8059,2.78661e-05,995581913,997845073,995608201,998363604,995535182,997526841
1743,2,OUTSIDE,-96.5551,41.7666,-96.5479,41.7939,-96.5552,41.7689,9.08204e-06,995536364,996590179,995622690,997240667,995535791,996645753
1744,1,INSIDE,-96.5551,41.7666,-96.5552,41.7689,-96.557,41.7625,2.34993e-06,995536364,996590179,995535791,996645753,995513306,996491822
1745,2,OUTSIDE,-96.5553,41.8796,-96.55,41.8774,-96.5553,41.8807,3.04149e-06,995534311,999286108,995596969,999234045,995534490,999313596
1746,1,INSIDE,-96.5553,41.8796,-96.5553,41.8807,-96.5572,41.882,1.09996e-06,995534311,999286108,995534490,999313596,995511894,999342365
1747,2,OUTSIDE,-96.5491,41.8409,-96.55,41.8767,-96.5553,41.876,9.45376e-05,995608201,998363604,995597191,999216837,995534323,999200208
1748,2,OUTSIDE,-96.5542,41.8459,-96.5524,41.8442,-96.5553,41.8664,1.75956e-05,995546912,998482993,995568456,998441025,995534419,998972313
1749,2,OUTSIDE,-96.5524,41.8442,-96.5491,41.8409,-96.5553,41.8724,4.23871e-05,995568456,998441025,995608201,998363604,995534287,999114786
1750,2,OUTSIDE,-96.5552,41.8993,-96.5505,41.8975,-96.5552,41.9009,3.70547e-06,995535289,999755166,995590779,999713835,995535206,999793248
1751,1,INSIDE,-96.5552,41.8993,-96.5552,41.9009,-96.5678,41.9098,9.99126e-06,995535289,999755166,995535206,999793248,995385363,1000007374
1752,2,OUTSIDE,-96.5552,41.8985,-96.5505,41.8975,-96.5552,41.8993,1.6726e-06,995535218,999738058,995590779,999713835,995535289,999755166
1753,1,INSIDE,-96.5552,41.8985,-96.5552,41.8993,-96.5637,41.9024,3.06336e-06,995535218,999738058,995535289,999755166,995433661,999830864
1754,2,OUTSIDE,-96.5552,41.8978,-96.5505,41.8975,-96.5552,41.8985,1.65507e-06,995535230,999721093,995590779,999713835,995535218,999738058
1755,1,INSIDE,-96.5552,41.8978,-96.5552,41.8985,-96.5625,41.9001,2.57607e-06,995535230,999721093,995535218,999738058,995448739,999775760
1756,1,INSIDE,-96.5614,41.8982,-96.5599,41.8955,-96.5552,41.8965,7.11058e-06,995461046,999730785,995478664,999666397,995535015,999690240
1757,1,INSIDE,-96.5599,41.8955,-96.559,41.8938,-96.5552,41.8955,4.02891e-06,995478664,999666397,995489888,999625380,995534991,999664924
1758,2,OUTSIDE,-96.5552,41.8883,-96.5505,41.8975,-96.5552,41.8955,1.67105e-05,995534836,999494247,995590779,999713835,995534991,999664924
1759,1,INSIDE,-96.5552,41.8883,-96.5552,41.8955,-96.559,41.8938,1.35102e-05,995534836,999494247,995534991,999664924,995489888,999625380
1760,2,OUTSIDE,-96.5552,41.8857,-96.55,41.8774,-96.5552,41.8865,2.31996e-06,995534753,999430944,995596969,999234045,995534932,999451607
1761,1,INSIDE,-96.5552,41.8857,-96.5552,41.8865,-96.569,41.9107,6.15547e-06,995534753,999430944,995534932,999451607,995370329,1000028857
1762,2,OUTSIDE,-96.5553,41.8848,-96.55,41.8774,-96.5552,41.8857,2.39169e-06,995534645,999409397,995596969,999234045,995534753,999430944
1763,1,INSIDE,-96.5553,41.8848,-96.5552,41.8857,-96.5728,41.9134,8.03833e-06,995534645,999409397,995534753,999430944,995325645,1000092710
1764,2,OUTSIDE,-96.5553,41.8833,-96.55,41.8774,-96.5552,41.8842,2.34663e-06,995534633,999373749,995596969,999234045,995534657,999395128
1765,1,INSIDE,-96.5553,41.8833,-96.5552,41.8842,-96.5842,41.9215,1.2994e-05,995534633,999373749,995534657,999395128,995189615,1000287096
1766,1,INSIDE,-96.5986,41.9319,-96.6009,41.9335,-96.5553,41.8832,2.03983e-05,995017093,1000533631,994989612,1000572901,995534633,999371458
1767,1,INSIDE,-96.5986,41.9319,-96.5553,41.8832,-96.55,41.8774,2.33302e-06,995017093,1000533631,995534633,999371458,995596969,999234045
1768,1,INSIDE,-96.6009,41.9335,-96.7631,42.0494,-96.5553,41.8816,0.00156146,994989612,1000572901,993054446,1003338250,995534621,999334689
1769,2,OUTSIDE,-96.5552,41.9196,-96.5505,41.8975,-96.5552,41.9206,2.28768e-06,995535647,1000240545,995590779,999713835,995535588,1000264740
1770,1,INSIDE,-96.5552,41.9196,-96.5552,41.9206,-96.5576,41.9329,1.21929e-06,995535647,1000240545,995535588,1000264740,995506172,1000558362
1771,1,INSIDE,-96.5583,41.9347,-96.5599,41.9388,-96.5552,41.9179,6.81101e-06,995497921,1000600974,995479123,1000698052,995535635,1000199910
1772,1,INSIDE,-96.5551,41.9293,-96.5599,41.9388,-96.5552,41.9276,4.16888e-06,995535910,1000473117,995479123,1000698052,995535731,1000432029
1773,2,OUTSIDE,-96.5551,41.9293,-96.5552,41.9276,-96.5511,41.918,3.58917e-06,995535910,1000473117,995535731,1000432029,995584467,1000202998
1774,1,INSIDE,-96.5552,41.9303,-96.5599,41.9388,-96.5551,41.9293,2.24951e-06,995535779,1000496191,995479123,1000698052,995535910,1000473117
1775,2,OUTSIDE,-96.5552,41.9303,-96.5551,41.9293,-96.5512,41.9215,1.88161e-06,995535779,1000496191,995535910,1000473117,995583409,1000284970
1776,1,INSIDE,-96.5552,41.9316,-96.5599,41.9388,-96.5552,41.9303,2.96636e-06,995535707,1000526256,995479123,1000698052,995535779,1000496191
1777,2,OUTSIDE,-96.5552,41.9316,-96.5552,41.9303,-96.5512,41.9233,2.46444e-06,995535707,1000526256,995535779,1000496191,995582848,1000328485
1778,1,INSIDE,-96.5552,41.9325,-96.5599,41.9388,-96.5552,41.9316,2.26494e-06,995535779,1000548828,995479123,1000698052,995535707,1000526256
1779,2,OUTSIDE,-96.5552,41.9325,-96.5552,41.9316,-96.5513,41.9257,1.85757e-06,995535779,1000548828,995535707,1000526256,995582114,1000385358
1780,1,INSIDE,-96.5552,41.9356,-96.5599,41.9388,-96.5552,41.9325,7.31036e-06,995535659,1000622606,995479123,1000698052,995535779,1000548828
1781,2,OUTSIDE,-96.5552,41.9356,-96.5552,41.9325,-96.5513,41.9275,5.90733e-06,995535659,1000622606,995535779,1000548828,995581560,1000428244
1782,2,OUTSIDE,-96.5553,41.9357,-96.5515,41.9342,-96.5552,41.9362,1.02908e-06,995533524,1000625456,995579489,1000588765,995535635,1000636517
1783,1,INSIDE,-96.5553,41.9357,-96.5552,41.9362,-96.5599,41.9388,1.32613e-06,995533524,1000625456,995535635,1000636517,995479123,1000698052
1784,1,INSIDE,-96.5551,41.9072,-96.7631,42.0494,-96.5552,41.9039,0.000343054,995536154,999944312,993054446,1003338250,995535433,999866596
1785,2,OUTSIDE,-96.5551,41.9072,-96.5552,41.9039,-96.5546,41.9035,1.02092e-06,995536154,999944312,995535433,999866596,995542816,999856265
1786,1,INSIDE,-96.7631,42.0494,-96.5552,41.9075,-96.5552,41.9076,2.80745e-06,993054446,1003338250,995535499,999952970,995535445,999953689
